,val_loss,val_acc,loss,acc,lr
0,1.8900259134292603,0.3215,2.012222418556213,0.27466,0.0010000000474974513
1,1.82584483795166,0.3326,1.8523966617584229,0.33054000000953676,0.0010000000474974513
2,1.8013989067077636,0.3428,1.8146134016799926,0.3406600000095367,0.0010000000474974513
3,1.7792526081085205,0.356,1.7942050939941405,0.3500400000190735,0.0010000000474974513
4,1.7648899648666383,0.3615,1.7736824061203003,0.36041999999046326,0.0010000000474974513
5,1.76288896484375,0.3635,1.760797110977173,0.3650000000190735,0.0010000000474974513
6,1.7495407186508178,0.3684,1.7488537530517578,0.3694200000190735,0.0010000000474974513
7,1.716911410331726,0.381,1.7342201082229614,0.3757400000190735,0.0010000000474974513
8,1.7262390384674071,0.3769,1.7247023190689086,0.3791199999809265,0.0010000000474974513
9,1.7146230375289917,0.3863,1.7136322636032104,0.3846999999904633,0.0010000000474974513
10,1.7014558246612548,0.3838,1.7051071535110474,0.38894,0.0010000000474974513
11,1.6954153474807738,0.3908,1.7011462131881714,0.3906800000190735,0.0010000000474974513
12,1.7013105903625487,0.3865,1.6930577266311646,0.39356,0.0010000000474974513
13,1.679596858215332,0.3939,1.686912921524048,0.39544,0.0010000000474974513
14,1.6844778463363648,0.3924,1.6847159712600708,0.3967400000190735,0.0010000000474974513
15,1.6814028759002686,0.3937,1.6788325371551513,0.39818,0.0010000000474974513
16,1.6828138013839722,0.3953,1.6764809523773194,0.4003199999809265,0.0010000000474974513
17,1.6671175884246827,0.3996,1.6708445170593262,0.4017400000190735,0.0010000000474974513
18,1.6587423757553101,0.4045,1.669361509475708,0.4012200000095367,0.0010000000474974513
19,1.652084849357605,0.4051,1.6633967897033692,0.40324,0.0010000000474974513
20,1.677826528930664,0.3925,1.659223994407654,0.40613999998092654,0.0010000000474974513
21,1.661044932937622,0.3982,1.6589453030776977,0.4066,0.0010000000474974513
22,1.6667971126556396,0.4021,1.6531922323989867,0.40847999999046325,0.0010000000474974513
23,1.6502266620635986,0.4036,1.6524135737609864,0.4057600000190735,0.0010000000474974513
24,1.6406170797348023,0.4137,1.6478738897323608,0.40936,0.0010000000474974513
25,1.6854292497634888,0.3879,1.6466278617477417,0.40946000000953675,0.0010000000474974513
26,1.6677018737792968,0.4025,1.639345479888916,0.41482,0.0010000000474974513
27,1.6331893695831299,0.4129,1.6390793815994262,0.41494000000953674,0.0010000000474974513
28,1.6381437364578246,0.4038,1.6341036120986938,0.41726,0.0010000000474974513
29,1.6641397203445434,0.4027,1.6351607387542724,0.4155399999809265,0.0010000000474974513
30,1.6426015243530274,0.4087,1.6296911372756957,0.4191400000190735,0.0010000000474974513
31,1.6286730213165284,0.415,1.6274882733917235,0.4173800000190735,0.0010000000474974513
32,1.6387466419219971,0.4135,1.6295331765365602,0.41904000000953673,0.0010000000474974513
33,1.6242022243499756,0.4201,1.6297781176376342,0.4171200000190735,0.0010000000474974513
34,1.613920708656311,0.4261,1.6242191321563721,0.4202,0.0010000000474974513
35,1.681413024520874,0.3913,1.6241183988571166,0.42216,0.0010000000474974513
36,1.67730871925354,0.4004,1.6244749710083008,0.41929999999046325,0.0010000000474974513
37,1.6328816947937013,0.4147,1.6195581922149658,0.42169999999046326,0.0010000000474974513
38,1.6179143362045287,0.4161,1.618543670730591,0.42212000001907346,0.0010000000474974513
39,1.6130174800872803,0.42,1.617072254562378,0.42316000000953674,0.0010000000474974513
40,1.6372768489837646,0.4143,1.6156631527709961,0.4224999999904633,0.0010000000474974513
41,1.6187591060638429,0.421,1.6148172649383545,0.4237200000190735,0.0010000000474974513
42,1.6239405923843384,0.4221,1.6164305687332152,0.4229200000190735,0.0010000000474974513
43,1.630378161239624,0.416,1.6157396981811523,0.42403999999046327,0.0010000000474974513
44,1.621201939201355,0.4161,1.6117314976119994,0.4264199999809265,0.0003162277862429619
45,1.6473736389160156,0.4184,1.6115276654052735,0.4245600000190735,0.0010000000474974513
46,1.628156279182434,0.4085,1.6104896322631836,0.4246999999809265,0.0010000000474974513
47,1.6146458335876466,0.4267,1.6104920275115966,0.4271600000190735,0.0010000000474974513
48,1.6296021509170533,0.4191,1.6106728583145142,0.42478000000953675,0.0010000000474974513
49,1.6546487102508545,0.4207,1.6077346002960204,0.4271000000190735,0.0003162277862429619
50,1.6440899703979492,0.4114,1.6082939859771728,0.42902,0.0010000000474974513
51,1.5893430784225464,0.4367,1.5913094009780884,0.43381999996185305,9.999999747378752e-05
52,1.5912255910873414,0.4331,1.5887623738098144,0.43412000001907347,9.999999747378752e-05
53,1.588036178779602,0.4376,1.5883340008163451,0.4349200000190735,9.999999747378752e-05
54,1.5895865299224854,0.4353,1.5888713514709472,0.4335,9.999999747378752e-05
55,1.5874412149429322,0.4361,1.588613727722168,0.43604000000953674,9.999999747378752e-05
56,1.5878072052001952,0.4375,1.587456012992859,0.43529999999046326,9.999999747378752e-05
57,1.5876792713165284,0.4364,1.5876781761169434,0.43554,9.999999747378752e-05
58,1.5867998487472534,0.4365,1.5868018242645263,0.43642,9.999999747378752e-05
59,1.5883075147628785,0.4354,1.588318987121582,0.43673999999046326,9.999999747378752e-05
60,1.58816288356781,0.4343,1.5866559497451782,0.4358799999809265,9.999999747378752e-05
61,1.5876021509170533,0.4375,1.5865639241409302,0.4357400000190735,9.999999747378752e-05
62,1.5880211282730103,0.4338,1.5858460509872436,0.4355800000095367,9.999999747378752e-05
63,1.586656507873535,0.4351,1.5865568195343018,0.4336000000190735,9.999999747378752e-05
64,1.5873597412109375,0.4374,1.585541853981018,0.43596,9.999999747378752e-05
65,1.588005714035034,0.4354,1.5840663099670411,0.43612,9.999999747378752e-05
66,1.5888592115402222,0.4347,1.5847852941894531,0.43628000001907347,9.999999747378752e-05
67,1.5847660844802856,0.4395,1.5864202289962768,0.4348599999809265,9.999999747378752e-05
68,1.58679922580719,0.4373,1.5852822284317016,0.4360799999809265,9.999999747378752e-05
69,1.5875116151809692,0.4366,1.5836427587509154,0.4353199999904633,9.999999747378752e-05
70,1.5853863914489745,0.4374,1.5853223611831666,0.43685999996185304,9.999999747378752e-05
71,1.584562439918518,0.4384,1.5836711503219605,0.43656000000953676,9.999999747378752e-05
72,1.587348428916931,0.4346,1.5840025942611695,0.43562000001907347,9.999999747378752e-05
73,1.584384390258789,0.4393,1.5840961236572266,0.4363800000190735,9.999999747378752e-05
74,1.5845971586227416,0.4399,1.584712744255066,0.43632000000953675,9.999999747378752e-05
75,1.585653924369812,0.4364,1.5839371613311768,0.43601999996185303,9.999999747378752e-05
76,1.5835691577911377,0.4373,1.5833894162368773,0.43683999999046325,9.999999747378752e-05
77,1.5861952465057374,0.4375,1.5847848049926758,0.43723999999046326,9.999999747378752e-05
78,1.5838787242889405,0.4377,1.5840599698638915,0.4370999999809265,9.999999747378752e-05
79,1.5859420232772827,0.4389,1.5825458512115478,0.43684000000953677,9.999999747378752e-05
80,1.5842855348587037,0.439,1.5827100268554688,0.43583999998092654,9.999999747378752e-05
81,1.5845822217941283,0.4378,1.5833708345031738,0.43715999999046323,3.162277425872162e-05
82,1.5858276559829712,0.4368,1.5831528313064576,0.43661999999046325,9.999999747378752e-05
83,1.5835035053253175,0.4412,1.5827941296386718,0.43754,9.999999747378752e-05
84,1.5824515180587768,0.4374,1.5827331125259398,0.4371000000190735,9.999999747378752e-05
85,1.5825283527374268,0.4392,1.5839117919158936,0.4355800000190735,9.999999747378752e-05
86,1.583783463859558,0.4384,1.5831859552001952,0.43606000000953676,9.999999747378752e-05
87,1.5833474025726317,0.4382,1.5830432135391235,0.43676000003814697,9.999999747378752e-05
88,1.5842397077560424,0.439,1.5819463010025023,0.4358799999809265,9.999999747378752e-05
89,1.5848146211624146,0.4365,1.5821399793624877,0.43748,3.162277425872162e-05
90,1.5823283596038817,0.4396,1.5821609686660767,0.4365200000190735,9.999999747378752e-05
91,1.5835961246490478,0.4373,1.5822020503997802,0.4367599999809265,9.999999747378752e-05
92,1.582325744819641,0.4378,1.5824694914245605,0.4371999999809265,9.999999747378752e-05
93,1.5827340919494628,0.439,1.5824882425308227,0.43714000000953673,9.999999747378752e-05
94,1.581901997947693,0.4405,1.5813386778259277,0.43724,9.999999747378752e-05
95,1.5862934617996216,0.4362,1.5811259121322632,0.43815999998092653,9.999999747378752e-05
96,1.5834660102844238,0.4362,1.581371981086731,0.4371600000190735,9.999999747378752e-05
97,1.5854821619033814,0.4385,1.58180038772583,0.43865999998092653,9.999999747378752e-05
98,1.5804782438278198,0.4393,1.5802390961456299,0.43782,9.999999747378752e-05
99,1.5822316473007203,0.442,1.5810342534637452,0.4372599999904633,9.999999747378752e-05
100,1.58091813621521,0.4397,1.5815294409561158,0.43550000000953676,9.999999747378752e-05
101,1.5800278511047363,0.4401,1.5787826840209962,0.43882,9.999999747378752e-06
102,1.580665647125244,0.4392,1.5790635053253175,0.43917999999046325,9.999999747378752e-06
103,1.5803821559906006,0.4383,1.5776334328842163,0.43958000000953673,9.999999747378752e-06
104,1.580354235458374,0.4389,1.5768368158340453,0.439659999961853,9.999999747378752e-06
105,1.5806247018814088,0.4382,1.5787169504928589,0.43901999999046326,9.999999747378752e-06
106,1.5803549314498901,0.4398,1.578367126235962,0.43868,3.1622776077711023e-06
107,1.5803926383972169,0.4399,1.5784276385498046,0.4388799999809265,9.999999747378752e-06
108,1.5803257087707518,0.4389,1.577431001701355,0.43791999999046327,9.999999747378752e-06
109,1.5804355636596679,0.4404,1.578677709197998,0.43865999998092653,9.999999747378752e-06
110,1.5803209201812745,0.4403,1.5775669988632202,0.4395200000190735,9.999999747378752e-06
111,1.5806104225158693,0.439,1.5774564501190185,0.44066000001907346,3.1622776077711023e-06
112,1.5805105571746827,0.4386,1.5795940138244629,0.43736,9.999999747378752e-06
113,1.5806950046539308,0.4387,1.5789270824050903,0.4378799999809265,9.999999747378752e-06
114,1.5802032712936402,0.44,1.5782395539855958,0.43866000000953675,9.999999747378752e-06
115,1.580357677268982,0.4399,1.5781532976150512,0.4402,9.999999747378752e-06
116,1.5802888526916503,0.4397,1.5775946411895752,0.4391800000095367,3.1622776077711023e-06
117,1.5802366832733155,0.4404,1.5796617185592652,0.4387000000190735,9.999999747378752e-06
118,1.5802745491027832,0.4397,1.5778640445327758,0.4387599999904633,9.999999747378752e-06
119,1.5803089260101317,0.4393,1.5768592404174804,0.43856000000953677,9.999999747378752e-06
120,1.580564341545105,0.4393,1.5793007528686522,0.43779999996185304,9.999999747378752e-06
121,1.5805662809371948,0.4389,1.577290830078125,0.44038,3.1622776077711023e-06
122,1.5801839527130126,0.4408,1.578123430328369,0.43839999999046325,9.999999747378752e-06
123,1.5799913583755494,0.4401,1.5771465896987915,0.43977999998092654,9.999999747378752e-06
124,1.5802161951065063,0.4391,1.5776844620513917,0.4383399999809265,9.999999747378752e-06
125,1.5804009826660157,0.4393,1.57888243850708,0.43932,9.999999747378752e-06
126,1.5803667749404908,0.4395,1.5776024765777588,0.43848000000953674,3.1622776077711023e-06
127,1.5807418067932129,0.4401,1.5785504570007325,0.43875999996185305,9.999999747378752e-06
128,1.5801425579071045,0.4404,1.5778750464630127,0.4388999999809265,9.999999747378752e-06
129,1.5802132593154907,0.4401,1.5782594783020019,0.4385400000190735,9.999999747378752e-06
130,1.5804120044708252,0.4388,1.5781537500762939,0.43856000000953677,9.999999747378752e-06
131,1.5799557723999023,0.4398,1.5781189686584474,0.43950000000953676,3.1622776077711023e-06
132,1.5801860471725464,0.4401,1.5772511460113525,0.43836000000953673,9.999999747378752e-06
133,1.5801164455413819,0.4408,1.5775194094085694,0.4389600000190735,9.999999747378752e-06
134,1.5800229768753051,0.4403,1.5782307509231568,0.43849999998092654,9.999999747378752e-06
135,1.5800496215820312,0.4394,1.5786215604400635,0.43779999999046326,9.999999747378752e-06
136,1.5801651409149169,0.439,1.5782029895401002,0.4395200000190735,3.1622776077711023e-06
137,1.5799938711166381,0.4411,1.5785572392272949,0.4386199999809265,9.999999747378752e-06
138,1.5803595140457154,0.4373,1.5788071291351318,0.43978,9.999999747378752e-06
139,1.5800651067733764,0.4404,1.577718734779358,0.43984000000953677,9.999999747378752e-06
140,1.5801798503875732,0.4404,1.5765101978683471,0.4399,9.999999747378752e-06
141,1.580186598777771,0.4396,1.5797936366653442,0.43815999998092653,3.1622776077711023e-06
142,1.5802254211425781,0.4395,1.5789006443786622,0.43906000001907347,9.999999747378752e-06
143,1.5801929651260376,0.4397,1.578754911994934,0.4395399999904633,9.999999747378752e-06
144,1.58014112701416,0.4387,1.579397375793457,0.43846,9.999999747378752e-06
145,1.5806824769973755,0.4378,1.5782424673843385,0.4388400000190735,9.999999747378752e-06
146,1.580035089492798,0.4402,1.5784638787078857,0.4391199999809265,3.1622776077711023e-06
147,1.5801757835388184,0.4402,1.5769810215759277,0.43842000000953674,9.999999747378752e-06
148,1.5799461963653565,0.4401,1.5776437658691407,0.4395800000190735,9.999999747378752e-06
149,1.5800368494033814,0.4394,1.5777251418685914,0.44007999999046327,9.999999747378752e-06
150,1.5799357761383057,0.4413,1.5790691790390015,0.4379600000190735,9.999999747378752e-06
151,1.580003783416748,0.4408,1.5783121585083009,0.43914000000953674,4.999999987376214e-07
152,1.5801049642562865,0.4408,1.5772701124954223,0.4396200000190735,9.999999974752427e-07
153,1.5800142171859741,0.4395,1.577757222518921,0.43937999998092653,9.999999974752427e-07
154,1.5800366674423219,0.44,1.5778420227050782,0.43908,9.999999974752427e-07
155,1.5800640399932862,0.4403,1.5780174869155883,0.43943999998092653,9.999999974752427e-07
156,1.5800607097625732,0.4401,1.5760526222991944,0.44062,4.999999987376214e-07
157,1.580077624130249,0.4399,1.5759512942504883,0.4406799999809265,9.999999974752427e-07
158,1.5799808546066285,0.44,1.5775172812271119,0.43844,9.999999974752427e-07
159,1.5799179235458374,0.4402,1.576838941116333,0.4390199999809265,9.999999974752427e-07
160,1.5801219757080078,0.4395,1.5771593741989136,0.44015999998092653,9.999999974752427e-07
161,1.5800925329208375,0.4397,1.5783101532363892,0.4383000000190735,9.999999974752427e-07
162,1.5800460256576538,0.44,1.5776513373565675,0.4396200000190735,9.999999974752427e-07
163,1.5799379497528077,0.4406,1.5769961914825439,0.43908,9.999999974752427e-07
164,1.579949878883362,0.4404,1.5775539212799072,0.4384000000095367,4.999999987376214e-07
165,1.5799674633026124,0.4394,1.5785380098724364,0.44004,9.999999974752427e-07
166,1.5799890047073364,0.44,1.5779061728286743,0.43898,9.999999974752427e-07
167,1.5800785491943359,0.4391,1.576929221382141,0.4400200000095367,9.999999974752427e-07
168,1.5800579427719117,0.4388,1.5777070125579833,0.4380199999809265,9.999999974752427e-07
169,1.5800023309707643,0.4384,1.5775877359771728,0.43872000001907346,4.999999987376214e-07
170,1.5799142017364503,0.4393,1.5768485326766968,0.4392400000190735,9.999999974752427e-07
171,1.5800387893676757,0.4396,1.57765985206604,0.43882,9.999999974752427e-07
172,1.5799530429840087,0.4384,1.5770797579956055,0.4389799999809265,9.999999974752427e-07
173,1.5800110012054442,0.4392,1.5780389458465576,0.43894,9.999999974752427e-07
174,1.5800210206985474,0.4395,1.5778283927154542,0.4389800000190735,4.999999987376214e-07
175,1.5799381284713745,0.4404,1.5780052084350586,0.4396399999809265,9.999999974752427e-07
176,1.5798871280670166,0.4393,1.5774217152786254,0.43874,9.999999974752427e-07
177,1.5799126287460328,0.4405,1.5780928733062745,0.43848000003814697,9.999999974752427e-07
178,1.5798964778900146,0.4402,1.5778226642227173,0.43815999999046323,9.999999974752427e-07
179,1.580061184501648,0.4396,1.5778870342254638,0.4396,4.999999987376214e-07
180,1.5800050928115845,0.4405,1.5771670790100099,0.43958,9.999999974752427e-07
181,1.5800493394851685,0.4393,1.5764018241500855,0.44032,4.999999987376214e-07
182,1.5799408046722412,0.4405,1.5773604590225219,0.4378199999809265,4.999999987376214e-07
183,1.579965725517273,0.4397,1.5765584427642823,0.44096000003814695,4.999999987376214e-07
184,1.5799675354003906,0.4397,1.5770830565261842,0.4402599999904633,4.999999987376214e-07
185,1.579925216293335,0.44,1.5777467724609375,0.43843999998092653,4.999999987376214e-07
186,1.5799961763381958,0.4403,1.578879860572815,0.43964000000953674,4.999999987376214e-07
187,1.5799552543640136,0.439,1.5767793063354492,0.43923999999046326,4.999999987376214e-07
188,1.579943941307068,0.4396,1.5779164603805542,0.43844,4.999999987376214e-07
189,1.5799684686660767,0.4403,1.5771893045043945,0.4397999999809265,4.999999987376214e-07
190,1.5799724433898925,0.4399,1.5780751856994628,0.43886000000953673,4.999999987376214e-07
191,1.5798981031417847,0.4403,1.5757432062911987,0.4383800000190735,4.999999987376214e-07
192,1.5799525047302245,0.4402,1.5778211418914796,0.4387599999809265,4.999999987376214e-07
193,1.5799013877868653,0.4403,1.5767327829742432,0.4385200000095367,4.999999987376214e-07
194,1.579973378944397,0.4401,1.5783506882858276,0.43887999999046323,4.999999987376214e-07
195,1.5799338623046875,0.4411,1.5763833449554443,0.438439999961853,4.999999987376214e-07
196,1.5798891510009765,0.4407,1.5771802616882324,0.43911999999046325,4.999999987376214e-07
197,1.579955782699585,0.4397,1.57655226852417,0.4386799999809265,4.999999987376214e-07
198,1.5798931762695312,0.4402,1.5767403310775756,0.43926000000953674,4.999999987376214e-07
199,1.579901619911194,0.4397,1.5784776743698121,0.43956000000953677,4.999999987376214e-07
